cover_image,like_count,name,source,sources,tags,url,view_count
http://hentaidude.com/wp-content/uploads/2017/06/samayou-midara-na-lunatics-ep-1-cover.jpg, 1 ,Samayou Midara na Lunatics – Episode 1 ,http://cdn1.hentaidude.com/videos/Samayou.Midara.na.Lunatics.-.01.mp4,http://cdn1.hentaidude.com/videos/Samayou.Midara.na.Lunatics.-.01.mp4|http://gdvid.info/S/Samayou.Midara.na.Lunatics.-.01.mp4,,http://hentaidude.com/samayou-midara-na-lunatics-episode-1/, 1570
http://hentaidude.com/wp-content/uploads/2017/06/discipline-zero-ep-1-cover.jpg, 3 ,Discipline Zero – Episode 1 ,http://cdn1.hentaidude.com/videos/discipline-zero-episode-1.mp4,http://cdn1.hentaidude.com/videos/discipline-zero-episode-1.mp4|https://streaming.hitomi.la/videos/discipline-zero-episode-1.mp4,,http://hentaidude.com/discipline-zero-episode-1/, 2329
http://hentaidude.com/wp-content/uploads/2017/06/sailor-fuku-shinryou-tsumaka-ep-2-cover.jpg, 2 ,Sailor Fuku Shinryou Tsumaka – Episode 2 ,http://cdn1.hentaidude.com/videos/sailor-fuku-shinryou-tsumaka-2.mp4,http://cdn1.hentaidude.com/videos/sailor-fuku-shinryou-tsumaka-2.mp4,,http://hentaidude.com/sailor-fuku-shinryou-tsumaka-episode-2/, 1090
http://hentaidude.com/wp-content/uploads/2017/06/samayou-midara-na-lunatics-ep-2-cover.jpg, 1 ,Samayou Midara na Lunatics – Episode 2 ,http://cdn1.hentaidude.com/videos/Samayou%2BMidara%2Bna%2BLunatics%2B-%2BEpisode%2B2.mp4,http://cdn1.hentaidude.com/videos/Samayou%2BMidara%2Bna%2BLunatics%2B-%2BEpisode%2B2.mp4,,http://hentaidude.com/samayou-midara-na-lunatics-episode-2/, 1135
http://hentaidude.com/wp-content/uploads/2017/06/sailor-fuku-shinryou-tsumaka-ep-1-cover.jpg, 4 ,Sailor Fuku Shinryou Tsumaka – Episode 1 ,http://cdn1.hentaidude.com/videos/Sailor.Fuku.Shinryou.Tsumaka.01.mp4,http://cdn1.hentaidude.com/videos/Sailor.Fuku.Shinryou.Tsumaka.01.mp4|http://gdvid.info/S/Sailor.Fuku.Shinryou.Tsumaka.01.mp4,,http://hentaidude.com/sailor-fuku-shinryou-tsumaka-episode-1/, 1285
http://hentaidude.com/wp-content/uploads/2017/06/fault-service-aratanaru-rival-cover.jpg, 3 ,Fault Service Aratanaru Rival ,http://cdn1.hentaidude.com/videos/FaultS.mp4,http://cdn1.hentaidude.com/videos/FaultS.mp4|http://gdvid.info/F/FaultS.mp4,Fault,http://hentaidude.com/fault-service-aratanaru-rival/, 1735
http://hentaidude.com/wp-content/uploads/2017/06/fault-ep-3-cover.jpg, 3 ,Fault – Episode 3 ,http://cdn1.hentaidude.com/videos/fault-episode-3.mp4,http://cdn1.hentaidude.com/videos/fault-episode-3.mp4|https://streaming.hitomi.la/videos/fault-episode-3.mp4,Fault,http://hentaidude.com/fault-episode-3/, 1139
http://hentaidude.com/wp-content/uploads/2017/06/fault-ep-2-cover.jpg, 3 ,Fault – Episode 2 ,http://cdn1.hentaidude.com/videos/fault-episode-2.mp4,http://cdn1.hentaidude.com/videos/fault-episode-2.mp4|https://streaming.hitomi.la/videos/fault-episode-2.mp4,Fault,http://hentaidude.com/fault-episode-2/, 889
http://hentaidude.com/wp-content/uploads/2017/06/fault-ep-1-cover.jpg, 1 ,Fault – Episode 1 ,http://cdn1.hentaidude.com/videos/fault-episode-1.mp4,http://cdn1.hentaidude.com/videos/fault-episode-1.mp4|https://streaming.hitomi.la/videos/fault-episode-1.mp4,Fault,http://hentaidude.com/fault-episode-1/, 1939
http://hentaidude.com/wp-content/uploads/2017/06/zettai-junpaku-mahou-shoujo-cover.jpg, 2 ,Zettai Junpaku Mahou Shoujo ,http://cdn1.hentaidude.com/videos/Zettai%2BJunpaku%2BMahou%2BShoujo.mp4,http://cdn1.hentaidude.com/videos/Zettai%2BJunpaku%2BMahou%2BShoujo.mp4,,http://hentaidude.com/zettai-junpaku-mahou-shoujo/, 3597
http://hentaidude.com/wp-content/uploads/2017/06/guren-crimson-lotus-ep-1-cover.jpg, 2 ,Guren Crimson Lotus – Episode 1 ,http://cdn1.hentaidude.com/videos/guren-crimson-lotus-1.mp4,http://cdn1.hentaidude.com/videos/guren-crimson-lotus-1.mp4,uncensored,http://hentaidude.com/guren-crimson-lotus-episode-1/, 1846
http://hentaidude.com/wp-content/uploads/2017/06/guren-crimson-lotus-ep-3-cover.jpg, 1 ,Guren Crimson Lotus – Episode 3  ,http://cdn1.hentaidude.com/videos/Guren-Crimson-Lotus-Episode-3.mp4,http://cdn1.hentaidude.com/videos/Guren-Crimson-Lotus-Episode-3.mp4|http://gdvid.info/B/bloodshadow.03.mp4,uncensored,http://hentaidude.com/guren-crimson-lotus-episode-3/, 850
http://hentaidude.com/wp-content/uploads/2017/06/dragon-knight-4-ep-2-cover.jpg, 4 ,Dragon Knight 4 – Episode 2 ,http://cdn1.hentaidude.com/videos/dragon-knight-4-ep-2.mp4,http://cdn1.hentaidude.com/videos/dragon-knight-4-ep-2.mp4,uncensored,http://hentaidude.com/dragon-knight-4-episode-2/, 664
http://hentaidude.com/wp-content/uploads/2017/06/darcrows-ep-2-cover.jpg, 8 ,Darcrows – Episode 2 ,http://cdn1.hentaidude.com/videos/Daakurouzu.vol.2.mp4,http://cdn1.hentaidude.com/videos/Daakurouzu.vol.2.mp4,uncensored,http://hentaidude.com/darcrows-episode-2/, 1396
http://hentaidude.com/wp-content/uploads/2017/06/rinkan-club-ep-4-cover.jpg, 1 ,Rinkan Club – Episode 4 ,http://cdn1.hentaidude.com/videos/rinkan-club-episodes-1-4-marathon.mp4,http://cdn1.hentaidude.com/videos/rinkan-club-episodes-1-4-marathon.mp4|https://streaming.hitomi.la/videos/rinkan-club-episodes-1-4-marathon.mp4,,http://hentaidude.com/rinkan-club-episode-4/, 1367
http://hentaidude.com/wp-content/uploads/2017/06/darcrows-ep-1-cover.jpg, 7 ,Darcrows – Episode 1 ,http://cdn1.hentaidude.com/videos/Daakurouzu.vol.1.mp4,http://cdn1.hentaidude.com/videos/Daakurouzu.vol.1.mp4,uncensored,http://hentaidude.com/darcrows-episode-1/, 2542
http://hentaidude.com/wp-content/uploads/2017/06/dragon-knight-4-ep-1-cover.jpg, 7 ,Dragon Knight 4 – Episode 1 ,http://cdn1.hentaidude.com/videos/dragon-knight-4-ep-1.mp4,http://cdn1.hentaidude.com/videos/dragon-knight-4-ep-1.mp4,uncensored,http://hentaidude.com/dragon-knight-4-episode-1/, 1254
http://hentaidude.com/wp-content/uploads/2017/06/guren-crimson-lotus-ep-2-cover.jpg, 0 ,Guren Crimson Lotus – Episode 2 ,http://cdn1.hentaidude.com/videos/guren-crimson-lotus-episode-2.mp4,http://cdn1.hentaidude.com/videos/guren-crimson-lotus-episode-2.mp4|http://gdvid.info/B/bloodshadow.02.mp4,uncensored,http://hentaidude.com/guren-crimson-lotus-episode-2/, 743
http://hentaidude.com/wp-content/uploads/2017/06/cantaloupe-collector-ep-1-cover.jpg, 3 ,Cantaloupe Collector – Episode 1 ,http://cdn1.hentaidude.com/videos/Cantaloupe%2BCollector%2B-%2BEpisode%2B1.mp4,http://cdn1.hentaidude.com/videos/Cantaloupe%2BCollector%2B-%2BEpisode%2B1.mp4,uncensored,http://hentaidude.com/cantaloupe-collector-episode-1/, 2871
http://hentaidude.com/wp-content/uploads/2017/06/the-immorals-ep-2-cover.jpg, 3 ,The Immorals – Episode 2 ,http://cdn1.hentaidude.com/videos/The-Immorals-Episode-2.mp4,http://cdn1.hentaidude.com/videos/The-Immorals-Episode-2.mp4,uncensored,http://hentaidude.com/the-immorals-episode-2/, 1742
http://hentaidude.com/wp-content/uploads/2017/06/cantaloupe-collector-ep-2-cover.jpg, 4 ,Cantaloupe Collector – Episode 2 ,http://cdn1.hentaidude.com/videos/Cantaloupe%2BCollector%2B-%2BEpisode%2B2.mp4,http://cdn1.hentaidude.com/videos/Cantaloupe%2BCollector%2B-%2BEpisode%2B2.mp4,uncensored,http://hentaidude.com/cantaloupe-collector-episode-2/, 3011
http://hentaidude.com/wp-content/uploads/2017/06/rinkan-club-ep-3-cover.jpg, 3 ,Rinkan Club – Episode 3 ,http://cdn1.hentaidude.com/videos/rinkan-club-episodes-1-4-marathon.mp4,http://cdn1.hentaidude.com/videos/rinkan-club-episodes-1-4-marathon.mp4|https://streaming.hitomi.la/videos/rinkan-club-episodes-1-4-marathon.mp4,,http://hentaidude.com/rinkan-club-episode-3/, 1642
http://hentaidude.com/wp-content/uploads/2017/06/the-immorals-ep-1-cover.jpg, 6 ,The Immorals – Episode 1 ,http://cdn1.hentaidude.com/videos/The-Immorals-Episode-1.mp4,http://cdn1.hentaidude.com/videos/The-Immorals-Episode-1.mp4,uncensored,http://hentaidude.com/the-immorals-episode-1/, 2552
http://hentaidude.com/wp-content/uploads/2017/06/words-worth-ep-3-cover.jpg, 1 ,Words Worth – Episode 3 ,http://cdn1.hentaidude.com/videos/Words_Worth_03.mp4,http://cdn1.hentaidude.com/videos/Words_Worth_03.mp4|http://gdvid.info/W/Words_Worth_03.mp4²,uncensored,http://hentaidude.com/words-worth-episode-3/, 1196
http://hentaidude.com/wp-content/uploads/2017/06/rinkan-club-ep-1-cover.jpg, 2 ,Rinkan Club – Episode 1 ,http://cdn1.hentaidude.com/videos/rinkan-club-episodes-1-4-marathon.mp4,http://cdn1.hentaidude.com/videos/rinkan-club-episodes-1-4-marathon.mp4|https://streaming.hitomi.la/videos/rinkan-club-episodes-1-4-marathon.mp4,,http://hentaidude.com/rinkan-club-episode-1/, 1944
http://hentaidude.com/wp-content/uploads/2017/06/rinkan-club-ep-2-cover.jpg, 2 ,Rinkan Club – Episode 2 ,http://cdn1.hentaidude.com/videos/rinkan-club-episodes-1-4-marathon.mp4,http://cdn1.hentaidude.com/videos/rinkan-club-episodes-1-4-marathon.mp4|https://streaming.hitomi.la/videos/rinkan-club-episodes-1-4-marathon.mp4,,http://hentaidude.com/rinkan-club-episode-2/, 1745
http://hentaidude.com/wp-content/uploads/2017/06/words-worth-ep-2-cover.jpg, 4 ,Words Worth – Episode 2 ,http://cdn1.hentaidude.com/videos/Words_Worth_02.mp4,http://cdn1.hentaidude.com/videos/Words_Worth_02.mp4|http://gdvid.info/W/Words_Worth_02.mp4,uncensored,http://hentaidude.com/words-worth-episode-2/, 1312
http://hentaidude.com/wp-content/uploads/2017/06/amanee-ep-1-cover.jpg, 1 ,Amanee – Episode 1 ,http://cdn1.hentaidude.com/videos/Amanee1.mp4,http://cdn1.hentaidude.com/videos/Amanee1.mp4,Amanee,http://hentaidude.com/amanee-episode-1/, 1750
http://hentaidude.com/wp-content/uploads/2017/06/words-worth-ep-1-cover.jpg, 10 ,Words Worth – Episode 1 ,http://cdn1.hentaidude.com/videos/Words_Worth_01.mp4,http://cdn1.hentaidude.com/videos/Words_Worth_01.mp4|http://gdvid.info/W/Words_Worth_01.mp4,uncensored,http://hentaidude.com/words-worth-episode-1/, 1657
http://hentaidude.com/wp-content/uploads/2017/06/kakushi-dere-ep-2-cover.jpg, 6 ,Kakushi Dere – Episode 2 ,http://cdn1.hentaidude.com/videos/kakushi-dere-part-2.mp4,http://cdn1.hentaidude.com/videos/kakushi-dere-part-2.mp4|http://www.naughtyhentai.com/wp-content/uploads/2018/02/kakushi-dere-part-2.mp4,,http://hentaidude.com/kakushi-dere-episode-2/, 1241
http://hentaidude.com/wp-content/uploads/2017/06/kakushi-dere-ep-3-cover.jpg, 3 ,Kakushi Dere – Episode 3 ,http://cdn1.hentaidude.com/videos/KakushiDere03.mp4,http://cdn1.hentaidude.com/videos/KakushiDere03.mp4|http://gdvid.info/K/KakushiDere03.mp4,,http://hentaidude.com/kakushi-dere-episode-3/, 911
http://hentaidude.com/wp-content/uploads/2017/06/netorarezuma-ep-1-cover.jpg, 3 ,Netorarezuma – Episode 1 ,http://cdn1.hentaidude.com/videos/netorarezuma-episode-1.mp4,http://cdn1.hentaidude.com/videos/netorarezuma-episode-1.mp4|https://streaming.hitomi.la/videos/netorarezuma-episode-1.mp4,,http://hentaidude.com/netorarezuma-episode-1/, 2477
http://hentaidude.com/wp-content/uploads/2017/06/hyakki-ep-1-cover.jpg, 0 ,Hyakki – Episode 1 ,http://cdn1.hentaidude.com/videos/Hyakki1.mp4,http://cdn1.hentaidude.com/videos/Hyakki1.mp4|http://gdvid.info/H/Hyakki1.mp4,uncensored,http://hentaidude.com/hyakki-episode-1/, 1740
http://hentaidude.com/wp-content/uploads/2015/11/saint-yariman-gakuen-enkou-nikki-eybne-cover.jpg, 1 ,Sei Yariman Gakuen Enkou Nikki ,http://cdn1.hentaidude.com/videos/sei-yariman-gakuen-enkou-nikki-the-animation-episode-1.mp4,http://cdn1.hentaidude.com/videos/sei-yariman-gakuen-enkou-nikki-the-animation-episode-1.mp4|https://streaming.hitomi.la/videos/sei-yariman-gakuen-enkou-nikki-the-animation-episode-1.mp4,,http://hentaidude.com/sei-yariman-gakuen-enkou-nikki/, 1546
http://hentaidude.com/wp-content/uploads/2017/06/kanin-tokkyuu-michishio-ep-2-cover.jpg, 0 ,Kanin Tokkyuu Michishio – Episode 2 ,http://cdn1.hentaidude.com/videos/kanin-tokkyuu-michishio-2.mp4,http://cdn1.hentaidude.com/videos/kanin-tokkyuu-michishio-2.mp4,,http://hentaidude.com/kanin-tokkyuu-michishio-episode-2/, 1228
http://hentaidude.com/wp-content/uploads/2017/06/kunoichi-sakuya-ep-2-cover.jpg, 2 ,Kunoichi Sakuya – Episode 2 ,http://cdn1.hentaidude.com/videos/Kunoichi%2BSakuya%2B-%2BEpisode%2B2.mp4,http://cdn1.hentaidude.com/videos/Kunoichi%2BSakuya%2B-%2BEpisode%2B2.mp4,Kunoichi Sakuya,http://hentaidude.com/kunoichi-sakuya-episode-2/, 758
http://hentaidude.com/wp-content/uploads/2017/06/kunoichi-sakuya-ep-1-cover.jpg, 3 ,Kunoichi Sakuya – Episode 1 ,http://cdn1.hentaidude.com/videos/kunoichi-sakuya-1.mp4,http://cdn1.hentaidude.com/videos/kunoichi-sakuya-1.mp4,Kunoichi Sakuya,http://hentaidude.com/kunoichi-sakuya-episode-1/, 1280
http://hentaidude.com/wp-content/uploads/2017/06/kanin-tokkyuu-michishio-ep-1-cover.jpg, 2 ,Kanin Tokkyuu Michishio – Episode 1 ,http://cdn1.hentaidude.com/videos/Kanin%2BTokkyuu%2BMichishio%2B-%2BEpisode%2B1.mp4,http://cdn1.hentaidude.com/videos/Kanin%2BTokkyuu%2BMichishio%2B-%2BEpisode%2B1.mp4,,http://hentaidude.com/kanin-tokkyuu-michishio-episode-1/, 1342
http://hentaidude.com/wp-content/uploads/2017/06/kakushi-dere-ep-1-cover.jpg, 1 ,Kakushi Dere – Episode 1 ,http://cdn1.hentaidude.com/videos/kakushi-dere-part-1.mp4,http://cdn1.hentaidude.com/videos/kakushi-dere-part-1.mp4|http://www.naughtyhentai.com/wp-content/uploads/2018/02/kakushi-dere-part-1.mp4,,http://hentaidude.com/kakushi-dere-episode-1/, 1314
http://hentaidude.com/wp-content/uploads/2017/06/night-shift-nurses-karte-ep-7-cover.jpg, 7 ,Night Shift Nurses Karte – Episode 7 ,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-7.mp4,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-7.mp4|http://www.naughtyhentai.com/wp-content/uploads/2017/12/night-shift-nurses-part-7.mp4,"hospital,uncensored",http://hentaidude.com/night-shift-nurses-karte-episode-7/, 2437
http://hentaidude.com/wp-content/uploads/2017/06/hitou-meguri-the-animation-ep-1-cover.jpg, 3 ,Hitou Meguri The Animation – Episode 1 ,http://cdn1.hentaidude.com/videos/hitou-meguri-the-animation-episode-1.mp4,http://cdn1.hentaidude.com/videos/hitou-meguri-the-animation-episode-1.mp4|https://streaming.hitomi.la/videos/hitou-meguri-the-animation-episode-1.mp4,,http://hentaidude.com/hitou-meguri-the-animation-episode-1/, 1982
http://hentaidude.com/wp-content/uploads/2017/06/love-selection-ep-1-cover.jpg, 1 ,Love Selection – Episode 1 ,http://cdn1.hentaidude.com/videos/love-selection-part-1.mp4,http://cdn1.hentaidude.com/videos/love-selection-part-1.mp4|http://www.naughtyhentai.com/wp-content/uploads/2018/02/love-selection-part-1.mp4,romance,http://hentaidude.com/love-selection-episode-1/, 1148
http://hentaidude.com/wp-content/uploads/2017/06/night-shift-nurses-karte-ep-6-cover.jpg, 1 ,Night Shift Nurses Karte – Episode 6 ,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-6.mp4,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-6.mp4|http://www.naughtyhentai.com/wp-content/uploads/2017/11/night-shift-nurses-part-6.mp4,"hospital,uncensored",http://hentaidude.com/night-shift-nurses-karte-episode-6/, 3062
http://hentaidude.com/wp-content/uploads/2017/06/night-shift-nurses-karte-ep-5-cover.jpg, 2 ,Night Shift Nurses Karte – Episode 5 ,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-5.mp4,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-5.mp4|http://www.naughtyhentai.com/wp-content/uploads/2017/11/night-shift-nurses-part-5.mp4,"hospital,uncensored",http://hentaidude.com/night-shift-nurses-karte-episode-5/, 2328
http://hentaidude.com/wp-content/uploads/2017/06/love-selection-ep-2-cover.jpg, 0 ,Love Selection – Episode 2 ,http://cdn1.hentaidude.com/videos/love-selection-part-2.mp4,http://cdn1.hentaidude.com/videos/love-selection-part-2.mp4|http://www.naughtyhentai.com/wp-content/uploads/2018/02/love-selection-part-2.mp4,romance,http://hentaidude.com/love-selection-episode-2/, 888
http://hentaidude.com/wp-content/uploads/2017/06/midnight-sleazy-train-ep-1-cover.jpg, 2 ,Midnight Sleazy Train – Episode 1 ,http://cdn1.hentaidude.com/videos/New.Midnight.Sleazy.Train.-.Rail.1.mp4,http://cdn1.hentaidude.com/videos/New.Midnight.Sleazy.Train.-.Rail.1.mp4|http://gdvid.info/S/New.Midnight.Sleazy.Train.-.Rail.1.mp4,uncensored,http://hentaidude.com/midnight-sleazy-train-episode-1/, 2937
http://hentaidude.com/wp-content/uploads/2017/06/midnight-sleazy-train-ep-2-cover.jpg, 8 ,Midnight Sleazy Train – Episode 2 ,http://cdn1.hentaidude.com/videos/New.Midnight.Sleazy.Train.-.Rail.2.mp4,http://cdn1.hentaidude.com/videos/New.Midnight.Sleazy.Train.-.Rail.2.mp4|http://gdvid.info/S/New.Midnight.Sleazy.Train.-.Rail.2.mp4,uncensored,http://hentaidude.com/midnight-sleazy-train-episode-2/, 1990
http://hentaidude.com/wp-content/uploads/2017/06/night-shift-nurses-karte-ep-8-cover.jpg, 3 ,Night Shift Nurses Karte – Episode 8 ,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-8.mp4,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-8.mp4|http://www.naughtyhentai.com/wp-content/uploads/2017/12/night-shift-nurses-part-8.mp4,"hospital,uncensored",http://hentaidude.com/night-shift-nurses-karte-episode-8/, 1717
http://hentaidude.com/wp-content/uploads/2017/06/night-shift-nurses-karte-ep-5-5-cover.jpg, 6 ,Night Shift Nurses Karte – Episode 5.5 ,http://cdn1.hentaidude.com/videos/Night%2BShift%2BNurses%2BKarte%2B-%2BEpisode%2B5%2B5.mp4,http://cdn1.hentaidude.com/videos/Night%2BShift%2BNurses%2BKarte%2B-%2BEpisode%2B5%2B5.mp4,"hospital,uncensored",http://hentaidude.com/night-shift-nurses-karte-episode-5-5/, 2830
http://hentaidude.com/wp-content/uploads/2017/06/night-shift-nurses-karte-ep-3-cover.jpg, 5 ,Night Shift Nurses Karte – Episode 3 ,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-3.mp4,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-3.mp4|http://www.naughtyhentai.com/wp-content/uploads/2017/03/night-shift-nurses-part-3.mp4,"hospital,uncensored",http://hentaidude.com/night-shift-nurses-karte-episode-3/, 3499
http://hentaidude.com/wp-content/uploads/2017/06/hyakki-ep-3-cover.jpg, 2 ,Hyakki – Episode 3 ,http://cdn1.hentaidude.com/videos/Hyakki3.mp4,http://cdn1.hentaidude.com/videos/Hyakki3.mp4|http://gdvid.info/H/Hyakki3.mp4,uncensored,http://hentaidude.com/hyakki-episode-3/, 1168
http://hentaidude.com/wp-content/uploads/2017/06/hyakki-ep-2-cover.jpg, 1 ,Hyakki – Episode 2 ,http://cdn1.hentaidude.com/videos/hyakki-2.mp4,http://cdn1.hentaidude.com/videos/hyakki-2.mp4|http://gdvid.info/H/hyakki-2.mp4,uncensored,http://hentaidude.com/hyakki-episode-2/, 1624
http://hentaidude.com/wp-content/uploads/2017/06/night-shift-nurses-karte-ep-4-cover.jpg, 3 ,Night Shift Nurses Karte – Episode 4 ,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-4.mp4,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-4.mp4|http://www.naughtyhentai.com/wp-content/uploads/2017/03/night-shift-nurses-part-4.mp4,"hospital,uncensored",http://hentaidude.com/night-shift-nurses-karte-episode-4/, 2811
http://hentaidude.com/wp-content/uploads/2017/06/night-shift-nurses-karte-ep-1-cover.jpg, 2 ,Night Shift Nurses Karte – Episode 1 ,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-1.mp4,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-1.mp4|http://www.naughtyhentai.com/wp-content/uploads/2017/02/night-shift-nurses-part-1.mp4,"hospital,uncensored",http://hentaidude.com/night-shift-nurses-karte-episode-1/, 5268
http://hentaidude.com/wp-content/uploads/2017/06/night-shift-nurses-3-ep-2-cover.jpg, 6 ,Night Shift Nurses 3 – Episode 2 ,http://cdn1.hentaidude.com/videos/Night%2BShift%2BNurses%2B3%2B-%2BEpisode%2B2.mp4,http://cdn1.hentaidude.com/videos/Night%2BShift%2BNurses%2B3%2B-%2BEpisode%2B2.mp4,"hospital,uncensored",http://hentaidude.com/night-shift-nurses-3-episode-2/, 816
http://hentaidude.com/wp-content/uploads/2017/06/joshikousei-no-koshitsuki-ep-5-cover.jpg, 11 ,Joshikousei no Koshitsuki – Episode 5 ,http://cdn1.hentaidude.com/videos/joshikousei-no-koshitsuki-episode-5.mp4,http://cdn1.hentaidude.com/videos/joshikousei-no-koshitsuki-episode-5.mp4|https://streaming.hitomi.la/videos/joshikousei-no-koshitsuki-episode-5.mp4,toys,http://hentaidude.com/joshikousei-no-koshitsuki-episode-5/, 1622
http://hentaidude.com/wp-content/uploads/2017/06/night-shift-nurses-karte-ep-2-cover.jpg, 4 ,Night Shift Nurses Karte – Episode 2 ,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-2.mp4,http://cdn1.hentaidude.com/videos/night-shift-nurses-part-2.mp4|http://www.naughtyhentai.com/wp-content/uploads/2017/02/night-shift-nurses-part-2.mp4,"hospital,uncensored",http://hentaidude.com/night-shift-nurses-karte-episode-2/, 4976
http://hentaidude.com/wp-content/uploads/2017/06/night-shift-nurses-3-ep-3-cover.jpg, 3 ,Night Shift Nurses 3 – Episode 3 ,http://cdn1.hentaidude.com/videos/Night%2BShift%2BNurses%2B3%2B-%2BEpisode%2B3.mp4,http://cdn1.hentaidude.com/videos/Night%2BShift%2BNurses%2B3%2B-%2BEpisode%2B3.mp4,"hospital,uncensored",http://hentaidude.com/night-shift-nurses-3-episode-3/, 933
http://hentaidude.com/wp-content/uploads/2017/06/resort-boin-best-cover.jpg, 4 ,Resort Boin BEST ,http://cdn1.hentaidude.com/videos/residence-of-obscene-art.mp4,http://cdn1.hentaidude.com/videos/residence-of-obscene-art.mp4,,http://hentaidude.com/resort-boin-best/, 3366
http://hentaidude.com/wp-content/uploads/2017/06/oyako-rankan-the-animation-ep-1-cover.jpg, 5 ,Oyako Rankan The Animation – Episode 1 ,http://cdn1.hentaidude.com/videos/Oyako_Rankan_-_01.mp4,http://cdn1.hentaidude.com/videos/Oyako_Rankan_-_01.mp4|http://gdvid.info/O/Oyako_Rankan_-_01.mp4,,http://hentaidude.com/oyako-rankan-the-animation-episode-1/, 1669
http://hentaidude.com/wp-content/uploads/2017/06/night-shift-nurses-3-ep-1-cover.jpg, 4 ,Night Shift Nurses 3 – Episode 1 ,http://cdn1.hentaidude.com/videos/Night.Shift.Nurses.3.Experiment.1.mp4,http://cdn1.hentaidude.com/videos/Night.Shift.Nurses.3.Experiment.1.mp4|http://gdvid.info/Y/Night.Shift.Nurses.3.Experiment.1.mp4,"hospital,uncensored",http://hentaidude.com/night-shift-nurses-3-episode-1/, 1349
http://hentaidude.com/wp-content/uploads/2017/06/the-last-molester-train-next-ep-1-cover.jpg, 5 ,The Last Molester Train NEXT – Episode 1 ,http://cdn1.hentaidude.com/videos/The%2BLast%2BMolester%2BTrain%2BNEXT%2B-%2BEpisode%2B1.mp4,http://cdn1.hentaidude.com/videos/The%2BLast%2BMolester%2BTrain%2BNEXT%2B-%2BEpisode%2B1.mp4,,http://hentaidude.com/the-last-molester-train-next-episode-1/, 3932
http://hentaidude.com/wp-content/uploads/2017/06/the-new-blackmail-2-ep-2-cover.jpg, 4 ,The New Blackmail 2 – Episode 2 ,http://cdn1.hentaidude.com/videos/Blackmail2_02.mp4,http://cdn1.hentaidude.com/videos/Blackmail2_02.mp4|http://gdvid.info/K/Blackmail2_02.mp4,,http://hentaidude.com/the-new-blackmail-2-episode-2/, 890
http://hentaidude.com/wp-content/uploads/2017/06/the-new-blackmail-2-ep-1-cover.jpg, 2 ,The New Blackmail 2 – Episode 1 ,http://cdn1.hentaidude.com/videos/Blackmail2_01.mp4,http://cdn1.hentaidude.com/videos/Blackmail2_01.mp4|http://gdvid.info/K/Blackmail2_01.mp4,,http://hentaidude.com/the-new-blackmail-2-episode-1/, 1057
http://hentaidude.com/wp-content/uploads/2017/06/midnight-sleazy-train-2-ep-3-cover.jpg, 1 ,Midnight Sleazy Train 2 – Episode 3 ,http://cdn1.hentaidude.com/videos/Midnight%2BSleazy%2BTrain%2B2%2B-%2BEpisode%2B3.mp4,http://cdn1.hentaidude.com/videos/Midnight%2BSleazy%2BTrain%2B2%2B-%2BEpisode%2B3.mp4,uncensored,http://hentaidude.com/midnight-sleazy-train-2-episode-3/, 2037
http://hentaidude.com/wp-content/uploads/2017/06/the-last-molester-train-next-ep-2-cover.jpg, 1 ,The Last Molester Train NEXT – Episode 2 ,http://cdn1.hentaidude.com/videos/The%2BLast%2BMolester%2BTrain%2BNEXT%2B-%2BEpisode%2B2.mp4,http://cdn1.hentaidude.com/videos/The%2BLast%2BMolester%2BTrain%2BNEXT%2B-%2BEpisode%2B2.mp4,,http://hentaidude.com/the-last-molester-train-next-episode-2/, 4523
http://hentaidude.com/wp-content/uploads/2017/06/midnight-sleazy-train-2-ep-2-cover.jpg, 1 ,Midnight Sleazy Train 2 – Episode 2 ,http://cdn1.hentaidude.com/videos/Midnight%2BSleazy%2BTrain%2B2%2B-%2BEpisode%2B2.mp4,http://cdn1.hentaidude.com/videos/Midnight%2BSleazy%2BTrain%2B2%2B-%2BEpisode%2B2.mp4,uncensored,http://hentaidude.com/midnight-sleazy-train-2-episode-2/, 2353
http://hentaidude.com/wp-content/uploads/2017/06/midnight-sleazy-train-ep-3-cover.jpg, 1 ,Midnight Sleazy Train – Episode 3 ,http://cdn1.hentaidude.com/videos/New.Midnight.Sleazy.Train.-.Rail.3-1.mp4,http://cdn1.hentaidude.com/videos/New.Midnight.Sleazy.Train.-.Rail.3-1.mp4|http://gdvid.info/S/New.Midnight.Sleazy.Train.-.Rail.3-1.mp4,uncensored,http://hentaidude.com/midnight-sleazy-train-episode-3/, 1749
